,ID,campo,lst_v,cod_list,reg,E_Brent,opex_pc,capex_pb,Oil,Gas_Prod,Gross_Fluid,Water_Injected,Producer_Well,Water_Injection_Well,total_opex,Perforacion,Facilidades,Abandono,total_capex,VPN_Total,volumen_T_LE_p,Payout
534,534,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-275738.9349,14397.009206000002,50.0
535,535,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-261755.3161,14397.009206000002,50.0
536,536,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
537,537,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,0,0.0,50.0
538,538,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-323764.6217,6729.422432000001,50.0
539,539,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-307968.5441,15647.334608,50.0
540,540,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-292170.3902,16152.742036,50.0
541,541,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-276481.4521,16152.742036,50.0
542,542,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-260792.514,16152.742036,50.0
543,543,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.8,1,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,301660.2354,201726.4512,18125.52,541396.3584,-245103.5759,16152.742036,50.0
544,544,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
545,545,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
546,546,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
547,547,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-286011.7895,6984.868732000002,50.0
548,548,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-271282.5824,14363.139598000002,50.0
549,549,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-257248.9744,14397.009206000002,50.0
550,550,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-243265.3556,14397.009206000002,50.0
551,551,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-229281.7369,14397.009206000002,50.0
552,552,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
553,553,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,0,0.0,50.0
554,554,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-290970.8415,6729.422432000001,50.0
555,555,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-275483.2246,15647.334608,50.0
556,556,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-259696.811,16152.742036,50.0
557,557,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-244007.8729,16152.742036,50.0
558,558,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-228318.9348,16152.742036,50.0
559,559,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.8,0.9,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,271494.2118,181553.8061,16312.968,487256.7225,-212629.9967,16152.742036,50.0
560,560,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,25,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
561,561,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,30,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
562,562,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,35,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
563,563,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,40,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-253283.2841,6984.868732000002,50.0
564,564,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,45,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-238803.4126,14363.139598000002,50.0
565,565,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,50,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-224775.3951,14397.009206000002,50.0
566,566,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,55,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-210791.7764,14397.009206000002,50.0
567,567,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,0,60,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-196808.1576,14397.009206000002,50.0
568,568,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,25,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
569,569,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,30,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,0,0.0,50.0
570,570,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,35,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-258177.0614,6729.422432000001,50.0
571,571,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,40,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-242997.9051,15647.334608,50.0
572,572,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,45,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-227223.2317,16152.742036,50.0
573,573,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,50,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-211534.2936,16152.742036,50.0
574,574,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,55,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-195845.3555,16152.742036,50.0
575,575,NARE UNDER RIVER,1,44670-3-01-00 EXPANSION UNDERRIVER SF ICV,1,60,0.8,0.8,28955.2225,0,50440.9197,327219.7005,1212.3016,78.12,407906.2643,241328.1883,161381.161,14500.416,433117.0867,-180964.0178,16152.742036,50.0
576,576,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,0,0.0,50.0
577,577,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,0,0.0,50.0
578,578,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-466908.4331,10468.357791699274,50.0
579,579,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-451327.8374,10468.357791699274,50.0
580,580,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-435747.2417,10468.357791699274,50.0
581,581,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-420166.6461,10468.357791699274,50.0
582,582,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-404586.0504,10468.357791699274,50.0
583,583,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-389005.4547,10468.357791699274,50.0
584,584,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,0,0.0,50.0
585,585,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-459203.9565,14163.072306416663,50.0
586,586,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-438124.327,14163.072306416663,50.0
587,587,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-417044.6976,14163.072306416663,50.0
588,588,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-395965.0681,14163.072306416663,50.0
589,589,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-374885.4386,14163.072306416663,50.0
590,590,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-353805.8091,14163.072306416663,50.0
591,591,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,1,1,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,267510.0201,414242.5987,17472.824,716858.5585,-332841.3555,14163.072306416663,50.0
592,592,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,0,0.0,50.0
593,593,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,0,0.0,50.0
594,594,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-419296.1612,10468.357791699274,50.0
595,595,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-403715.5655,10468.357791699274,50.0
596,596,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-388134.9698,10468.357791699274,50.0
597,597,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-372554.3741,10468.357791699274,50.0
598,598,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-356973.7784,10468.357791699274,50.0
599,599,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-341393.1827,10468.357791699274,50.0
600,600,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,0,0.0,50.0
601,601,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-411591.6846,14163.072306416663,50.0
602,602,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-390512.0551,14163.072306416663,50.0
603,603,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-369432.4256,14163.072306416663,50.0
604,604,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-348352.7962,14163.072306416663,50.0
605,605,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-327273.1667,14163.072306416663,50.0
606,606,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-306238.7067,14163.072306416663,50.0
607,607,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,1,0.9,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,240759.018,372818.3388,15725.5416,645172.7026,-285300.1881,14163.072306416663,50.0
608,608,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,0,0.0,50.0
609,609,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,0,0.0,50.0
610,610,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-371683.8893,10468.357791699274,50.0
611,611,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-356103.2936,10468.357791699274,50.0
612,612,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-340522.6979,10468.357791699274,50.0
613,613,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-324942.1022,10468.357791699274,50.0
614,614,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-309361.5065,10468.357791699274,50.0
615,615,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-293780.9108,10468.357791699274,50.0
616,616,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,0,0.0,50.0
617,617,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-363979.4127,14163.072306416663,50.0
618,618,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-342899.7832,14163.072306416663,50.0
619,619,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-321820.1537,14163.072306416663,50.0
620,620,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-300740.5242,14163.072306416663,50.0
621,621,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-279660.8948,14163.072306416663,50.0
622,622,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,55,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-258697.5393,14163.072306416663,50.0
623,623,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,60,1,0.8,31735.7039,0,36423.9607,172691.0107,1327.2069,99.636,242277.5181,214008.016,331394.079,13978.2592,573486.8468,-237759.0208,14163.072306416663,50.0
624,624,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,25,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,0,0.0,50.0
625,625,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,30,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-475254.9607,10468.357791699274,50.0
626,626,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,35,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-459674.365,10468.357791699274,50.0
627,627,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,40,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-444093.7693,10468.357791699274,50.0
628,628,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,45,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-428513.1736,10468.357791699274,50.0
629,629,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,50,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-412932.5779,10468.357791699274,50.0
630,630,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,55,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-397351.9822,10468.357791699274,50.0
631,631,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,0,60,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-381771.3865,10468.357791699274,50.0
632,632,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,25,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-473049.5178,14163.072306416663,50.0
633,633,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,30,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-451969.8884,14163.072306416663,50.0
634,634,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,35,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-430890.2589,14163.072306416663,50.0
635,635,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,40,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-409810.6294,14163.072306416663,50.0
636,636,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,45,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-388731,14163.072306416663,50.0
637,637,NARE SUR,1,38679-3-01-00 NARE SUR ICV EXPANSION SF C1C2C3,1,50,0.9,1,28562.1335,0,32781.5646,155421.9096,1194.4862,89.6724,218049.7663,267510.0201,414242.5987,17472.824,716858.5585,-367651.3705,14163.072306416663,50.0
